SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
7140,2,DSC,3.488,1.00,1983.3,37.5,26.3
7140,4,DSC,3.472,1.00,1983.3,29.7,27.0
7200,1,DSC,3.463,1.00,2000.0,29.7,26.4
7200,2,DSC,3.477,1.00,2000.0,38.4,26.6
7200,4,DSC,3.464,1.00,2000.0,29.7,26.7
7260,1,DSC,3.457,1.00,2016.7,29.4,27.3
7260,2,DSC,3.469,1.00,2016.7,37.5,26.3
7260,4,DSC,3.455,1.00,2016.7,28.4,26.7
7320,1,DSC,3.442,1.00,2033.3,29.1,27.0
7320,2,DSC,3.461,1.00,2033.3,36.7,27.5
7320,4,DSC,3.446,1.00,2033.3,28.7,27.0
7380,1,DSC,3.444,1.00,2050.0,27.5,26.6
7380,2,DSC,3.459,1.00,2050.0,37.3,26.8
7380,4,DSC,3.441,1.00,2050.0,29.9,26.8
7440,1,DSC,3.435,1.00,2066.7,29.0,26.9
7440,2,DSC,3.444,1.00,2066.7,36.7,26.5
7440,4,DSC,3.442,1.00,2066.7,27.8,26.9
7500,1,DSC,3.432,1.00,2083.3,29.4,26.9
7500,2,DSC,3.455,1.00,2083.3,37.5,26.9
7500,4,DSC,3.435,1.00,2083.3,29.3,27.0
7560,1,DSC,3.432,1.00,2100.0,29.3,27.2
7560,2,DSC,3.438,1.00,2100.0,36.5,27.1
7560,4,DSC,3.428,1.00,2100.0,29.4,26.1
7620,1,DSC,3.416,1.00,2116.7,29.7,27.1
7620,2,DSC,3.434,1.00,2116.7,37.3,27.1
7620,4,DSC,3.418,1.00,2116.7,28.4,27.2
7680,1,DSC,3.400,1.00,2133.3,28.9,27.4
7680,2,DSC,3.435,1.00,2133.3,37.8,26.9
7680,4,DSC,3.413,1.00,2133.3,29.8,27.0
7740,1,DSC,3.402,1.00,2150.0,29.3,26.9
7740,2,DSC,3.425,1.00,2150.0,37.1,26.9
7740,4,DSC,3.407,1.00,2150.0,29.0,27.1
7800,1,DSC,3.383,1.00,2166.7,29.8,27.7
7800,2,DSC,3.419,1.00,2166.7,38.5,27.3
7800,4,DSC,3.393,1.00,2166.7,28.7,27.5
7860,1,DSC,3.373,1.00,2183.3,27.8,27.0
7860,2,DSC,3.406,1.00,2183.3,37.5,26.9
7860,4,DSC,3.378,1.00,2183.3,29.4,27.1
7920,1,DSC,3.370,1.00,2200.0,29.4,27.1
7920,2,DSC,3.399,1.00,2200.0,36.8,27.1
7920,4,DSC,3.366,1.00,2200.0,28.1,26.9
7980,1,DSC,3.362,1.00,2216.7,29.2,26.8
7980,2,DSC,3.385,1.00,2216.7,38.5,27.7
7980,4,DSC,3.361,1.00,2216.7,28.2,27.4
8040,1,DSC,3.337,1.00,2233.3,28.9,27.4
8040,2,DSC,3.378,1.00,2233.3,37.7,27.4
8040,4,DSC,3.351,1.00,2233.3,28.7,27.6
8100,1,DSC,3.345,1.00,2250.0,28.2,27.7
8100,2,DSC,3.373,1.00,2250.0,38.1,27.2
8100,4,DSC,3.336,1.00,2250.0,28.0,27.2
8160,1,DSC,3.325,1.00,2266.7,29.5,27.2
8160,2,DSC,3.355,1.00,2266.7,37.0,27.7
8160,4,DSC,3.327,1.00,2266.7,29.0,27.1
8220,1,DSC,3.315,1.00,2283.3,27.3,27.3
8220,2,DSC,3.343,1.00,2283.3,38.4,27.5
8220,4,DSC,3.318,1.00,2283.3,28.5,27.1
8280,1,DSC,3.308,1.00,2300.0,29.6,27.4
8280,2,DSC,3.337,1.00,2300.0,36.4,27.5
8280,4,DSC,3.309,1.00,2300.0,28.6,27.4
8340,1,DSC,3.293,1.00,2316.7,27.6,27.4
8340,2,DSC,3.320,1.00,2316.7,37.4,27.3
8340,4,DSC,3.300,1.00,2316.7,28.5,26.9
8400,1,DSC,3.279,1.00,2333.3,29.4,27.5
8400,2,DSC,3.318,1.00,2333.3,37.7,27.2
8400,4,DSC,3.286,1.00,2333.3,30.0,27.7
8460,1,DSC,3.266,1.00,2350.0,29.7,27.9
8460,2,DSC,3.310,1.00,2350.0,38.1,26.9
8460,4,DSC,3.278,1.00,2350.0,28.8,28.1
8520,1,DSC,3.256,1.00,2366.7,28.7,27.6
8520,2,DSC,3.296,1.00,2366.7,37.7,26.9
8520,4,DSC,3.266,1.00,2366.7,28.1,27.5
8580,1,DSC,3.227,1.00,2383.3,29.2,27.3
8580,2,DSC,3.286,1.00,2383.3,36.9,27.7
8580,4,DSC,3.232,1.00,2383.3,28.7,27.2
8640,1,DSC,3.208,1.00,2400.0,28.1,28.1
8640,2,DSC,3.274,1.00,2400.0,38.6,27.3
8640,4,DSC,3.213,1.00,2400.0,28.6,27.8
8700,1,DSC,3.191,1.00,2416.7,29.3,28.0
8700,2,DSC,3.267,1.00,2416.7,37.3,27.3
8700,4,DSC,3.191,1.00,2416.7,29.2,27.1
8760,1,DSC,3.161,1.00,2433.3,28.9,28.0
8760,2,DSC,3.250,1.00,2433.3,38.4,27.8
8760,4,DSC,3.172,1.00,2433.3,29.0,28.1
8820,1,DSC,3.139,1.00,2450.0,28.4,28.0
8820,2,DSC,3.226,1.00,2450.0,36.7,27.4
8820,4,DSC,3.142,1.00,2450.0,26.7,27.6
8880,1,DSC,3.113,1.00,2466.7,28.5,27.3
8880,2,DSC,3.208,1.00,2466.7,36.5,27.3
8880,4,DSC,3.127,1.00,2466.7,29.3,27.4
8940,1,DSC,3.089,1.00,2483.3,28.8,27.4
8940,2,DSC,3.190,1.00,2483.3,37.4,27.8
8940,4,DSC,3.094,1.00,2483.3,28.7,27.6
9000,1,DSC,3.041,1.00,2500.0,29.9,27.4
9000,2,DSC,3.171,1.00,2500.0,36.8,28.3
9000,4,DSC,3.064,1.00,2500.0,27.5,28.4
9060,1,DSC,2.988,1.00,2516.7,29.7,27.7
9060,2,DSC,3.132,1.00,2516.7,38.2,27.5
9060,4,DSC,3.012,1.00,2516.7,29.0,27.8
9120,1,DSC,2.934,1.00,2533.3,28.7,27.8
9120,2,DSC,3.116,1.00,2533.3,37.0,28.0
9120,4,DSC,2.948,1.00,2533.3,28.2,27.7
9180,1,DSC,2.874,1.00,2550.0,29.1,28.3
9180,2,DSC,3.094,1.00,2550.0,37.8,27.6
9180,4,DSC,2.904,1.00,2550.0,28.0,27.7
9240,1,DSC,2.827,1.00,2566.7,30.3,28.0
9240,2,DSC,3.060,1.00,2566.7,37.0,28.0
9240,4,DSC,2.837,1.00,2566.7,28.6,27.5
9300,1,DSC,2.771,1.00,2583.3,30.0,28.0
9300,2,DSC,3.011,1.00,2583.3,38.8,27.9
9300,4,DSC,2.789,1.00,2583.3,27.0,27.8
9360,1,DSC,2.722,1.00,2600.0,29.1,28.7
9360,2,DSC,2.957,1.00,2600.0,38.1,27.8
9360,4,DSC,2.742,1.00,2600.0,28.9,28.4
9420,1,STO,2.800,0.00,2615.0,29.7,28.4
9420,2,DSC,2.904,1.00,2616.7,37.9,28.3
9420,4,DSC,2.679,1.00,2616.7,28.5,28.2
9480,2,DSC,2.853,1.00,2633.3,36.9,28.3
9480,4,STO,2.800,0.00,2621.0,29.7,28.0
9540,2,DSC,2.796,1.00,2650.0,36.8,28.0
9600,2,DSC,2.749,1.00,2666.7,36.5,28.3
9660,2,DSC,2.696,1.00,2683.3,37.0,28.0
9720,2,STO,2.800,0.00,2694.0,37.5,27.8
