SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
7020,3,DSC,3.376,1.00,1950.0,24.8,26.8
7020,4,DSC,3.440,1.00,1950.0,35.2,26.7
7080,1,DSC,3.446,1.00,1966.7,36.3,26.9
7080,2,DSC,3.421,1.00,1966.7,35.7,27.0
7080,3,DSC,3.351,1.00,1966.7,25.7,27.7
7080,4,DSC,3.437,1.00,1966.7,35.3,26.8
7140,1,DSC,3.436,1.00,1983.3,36.6,26.6
7140,2,DSC,3.404,1.00,1983.3,36.4,27.3
7140,3,DSC,3.342,1.00,1983.3,23.8,27.4
7140,4,DSC,3.425,1.00,1983.3,37.1,27.1
7200,1,DSC,3.427,1.00,2000.0,36.8,26.9
7200,2,DSC,3.398,1.00,2000.0,36.1,26.9
7200,3,DSC,3.334,1.00,2000.0,23.8,27.4
7200,4,DSC,3.420,1.00,2000.0,36.7,27.5
7260,1,DSC,3.427,1.00,2016.7,38.1,27.1
7260,2,DSC,3.397,1.00,2016.7,35.4,27.0
7260,3,DSC,3.328,1.00,2016.7,23.9,27.6
7260,4,DSC,3.402,1.00,2016.7,36.4,27.2
7320,1,DSC,3.419,1.00,2033.3,36.4,27.1
7320,2,DSC,3.381,1.00,2033.3,36.0,27.0
7320,3,DSC,3.318,1.00,2033.3,24.8,27.5
7320,4,DSC,3.396,1.00,2033.3,35.8,27.3
7380,1,DSC,3.401,1.00,2050.0,35.8,27.1
7380,2,DSC,3.375,1.00,2050.0,36.6,28.0
7380,3,DSC,3.302,1.00,2050.0,23.3,27.0
7380,4,DSC,3.375,1.00,2050.0,35.6,26.8
7440,1,DSC,3.402,1.00,2066.7,36.8,27.3
7440,2,DSC,3.358,1.00,2066.7,36.0,27.2
7440,3,DSC,3.288,1.00,2066.7,24.1,27.2
7440,4,DSC,3.373,1.00,2066.7,36.9,27.0
7500,1,DSC,3.387,1.00,2083.3,37.4,27.4
7500,2,DSC,3.355,1.00,2083.3,35.2,27.3
7500,3,DSC,3.268,1.00,2083.3,25.0,27.6
7500,4,DSC,3.363,1.00,2083.3,35.8,28.1
7560,1,DSC,3.376,1.00,2100.0,36.0,26.9
7560,2,DSC,3.334,1.00,2100.0,36.4,27.1
7560,3,DSC,3.254,1.00,2100.0,24.7,27.6
7560,4,DSC,3.351,1.00,2100.0,35.8,27.1
7620,1,DSC,3.366,1.00,2116.7,34.5,27.8
7620,2,DSC,3.320,1.00,2116.7,37.3,26.9
7620,3,DSC,3.232,1.00,2116.7,25.1,27.6
7620,4,DSC,3.343,1.00,2116.7,35.5,27.0
7680,1,DSC,3.353,1.00,2133.3,36.0,27.1
7680,2,DSC,3.315,1.00,2133.3,37.0,27.7
7680,3,DSC,3.213,1.00,2133.3,24.7,27.7
7680,4,DSC,3.333,1.00,2133.3,36.0,27.0
7740,1,DSC,3.344,1.00,2150.0,35.9,27.4
7740,2,DSC,3.304,1.00,2150.0,36.5,27.3
7740,3,DSC,3.177,1.00,2150.0,25.9,28.5
7740,4,DSC,3.320,1.00,2150.0,35.7,27.5
7800,1,DSC,3.331,1.00,2166.7,35.6,27.1
7800,2,DSC,3.300,1.00,2166.7,35.9,27.7
7800,3,DSC,3.155,1.00,2166.7,24.5,27.5
7800,4,DSC,3.313,1.00,2166.7,36.1,26.7
7860,1,DSC,3.321,1.00,2183.3,37.0,27.9
7860,2,DSC,3.288,1.00,2183.3,36.0,27.6
7860,3,DSC,3.121,1.00,2183.3,25.0,27.8
7860,4,DSC,3.298,1.00,2183.3,35.9,27.7
7920,1,DSC,3.313,1.00,2200.0,35.2,27.8
7920,2,DSC,3.267,1.00,2200.0,35.6,27.9
7920,3,DSC,3.107,1.00,2200.0,25.1,27.9
7920,4,DSC,3.292,1.00,2200.0,35.4,27.4
7980,1,DSC,3.297,1.00,2216.7,37.0,27.6
7980,2,DSC,3.260,1.00,2216.7,37.4,27.7
7980,3,DSC,3.048,1.00,2216.7,24.3,27.5
7980,4,DSC,3.273,1.00,2216.7,36.1,27.4
8040,1,DSC,3.286,1.00,2233.3,35.7,27.4
8040,2,DSC,3.234,1.00,2233.3,36.3,27.3
8040,3,DSC,2.983,1.00,2233.3,24.5,28.1
8040,4,DSC,3.264,1.00,2233.3,36.7,27.5
8100,1,DSC,3.277,1.00,2250.0,35.4,28.2
8100,2,DSC,3.206,1.00,2250.0,35.6,27.5
8100,3,DSC,2.932,1.00,2250.0,25.5,28.2
8100,4,DSC,3.242,1.00,2250.0,36.0,27.6
8160,1,DSC,3.274,1.00,2266.7,37.2,27.9
8160,2,DSC,3.186,1.00,2266.7,35.9,27.5
8160,3,DSC,2.876,1.00,2266.7,25.1,27.7
8160,4,DSC,3.221,1.00,2266.7,36.2,27.6
8220,1,DSC,3.256,1.00,2283.3,36.6,27.6
8220,2,DSC,3.164,1.00,2283.3,35.8,27.6
8220,3,DSC,2.802,1.00,2283.3,23.9,28.1
8220,4,DSC,3.197,1.00,2283.3,35.1,27.7
8280,1,DSC,3.229,1.00,2300.0,36.8,27.7
8280,2,DSC,3.139,1.00,2300.0,37.2,27.8
8280,3,DSC,2.745,1.00,2300.0,24.1,28.1
8280,4,DSC,3.174,1.00,2300.0,36.2,27.5
8340,1,DSC,3.200,1.00,2316.7,37.2,27.6
8340,2,DSC,3.109,1.00,2316.7,35.7,28.2
8340,3,DSC,2.688,1.00,2316.7,25.0,28.1
8340,4,DSC,3.144,1.00,2316.7,35.8,27.5
8400,1,DSC,3.184,1.00,2333.3,36.6,27.7
8400,2,DSC,3.083,1.00,2333.3,37.2,27.6
8400,3,STO,2.800,0.00,2320.0,25.6,28.2
8400,4,DSC,3.129,1.00,2333.3,35.0,27.1
8460,1,DSC,3.162,1.00,2350.0,37.2,27.2
8460,2,DSC,3.040,1.00,2350.0,37.2,27.7
8460,4,DSC,3.096,1.00,2350.0,36.6,27.6
8520,1,DSC,3.140,1.00,2366.7,35.4,27.7
8520,2,DSC,2.974,1.00,2366.7,37.1,28.1
8520,4,DSC,3.064,1.00,2366.7,36.6,27.9
8580,1,DSC,3.113,1.00,2383.3,36.1,27.8
8580,2,DSC,2.924,1.00,2383.3,37.2,28.2
8580,4,DSC,3.004,1.00,2383.3,35.9,27.7
8640,1,DSC,3.084,1.00,2400.0,35.9,27.8
8640,2,DSC,2.866,1.00,2400.0,35.4,27.8
8640,4,DSC,2.951,1.00,2400.0,36.3,27.9
8700,1,DSC,3.037,1.00,2416.7,36.9,27.7
8700,2,DSC,2.804,1.00,2416.7,35.3,28.0
8700,4,DSC,2.891,1.00,2416.7,36.5,28.2
8760,1,DSC,2.982,1.00,2433.3,35.9,27.8
8760,2,DSC,2.755,1.00,2433.3,36.7,27.8
8760,4,DSC,2.839,1.00,2433.3,35.5,27.7
8820,1,DSC,2.930,1.00,2450.0,37.0,28.1
8820,2,DSC,2.690,1.00,2450.0,35.8,27.9
8820,4,DSC,2.780,1.00,2450.0,35.7,28.0
8880,1,DSC,2.876,1.00,2466.7,36.3,27.7
8880,2,STO,2.800,0.00,2459.0,36.6,28.2
8880,4,DSC,2.724,1.00,2466.7,35.4,28.0
8940,1,DSC,2.814,1.00,2483.3,35.7,27.1
8940,4,DSC,2.682,1.00,2483.3,36.9,27.9
9000,1,DSC,2.768,1.00,2500.0,36.0,27.6
9000,4,STO,2.800,0.00,2485.0,35.4,28.6
9060,1,DSC,2.704,1.00,2516.7,35.2,28.2
9120,1,STO,2.800,0.00,2530.0,36.1,27.9
