SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
7380,4,DSC,3.395,1.00,2050.0,32.2,27.5
7440,2,DSC,3.406,1.00,2066.7,28.9,27.1
7440,3,DSC,3.439,1.00,2066.7,36.0,27.1
7440,4,DSC,3.389,1.00,2066.7,31.3,27.1
7500,2,DSC,3.390,1.00,2083.3,28.6,27.2
7500,3,DSC,3.444,1.00,2083.3,35.8,26.8
7500,4,DSC,3.383,1.00,2083.3,32.5,27.0
7560,2,DSC,3.379,1.00,2100.0,28.8,27.3
7560,3,DSC,3.431,1.00,2100.0,35.2,27.2
7560,4,DSC,3.371,1.00,2100.0,32.3,27.0
7620,2,DSC,3.381,1.00,2116.7,30.1,27.1
7620,3,DSC,3.428,1.00,2116.7,35.3,27.1
7620,4,DSC,3.353,1.00,2116.7,31.0,27.5
7680,2,DSC,3.358,1.00,2133.3,28.3,27.1
7680,3,DSC,3.428,1.00,2133.3,35.0,26.8
7680,4,DSC,3.347,1.00,2133.3,31.3,27.6
7740,2,DSC,3.343,1.00,2150.0,30.0,27.5
7740,3,DSC,3.417,1.00,2150.0,36.2,27.6
7740,4,DSC,3.330,1.00,2150.0,31.6,27.0
7800,2,DSC,3.336,1.00,2166.7,29.1,27.3
7800,3,DSC,3.416,1.00,2166.7,36.1,26.8
7800,4,DSC,3.319,1.00,2166.7,31.1,27.4
7860,2,DSC,3.325,1.00,2183.3,30.5,26.8
7860,3,DSC,3.406,1.00,2183.3,35.8,27.0
7860,4,DSC,3.320,1.00,2183.3,32.0,26.6
7920,2,DSC,3.318,1.00,2200.0,29.5,27.3
7920,3,DSC,3.392,1.00,2200.0,35.8,27.2
7920,4,DSC,3.306,1.00,2200.0,31.7,27.4
7980,2,DSC,3.307,1.00,2216.7,29.3,27.4
7980,3,DSC,3.381,1.00,2216.7,35.1,27.4
7980,4,DSC,3.288,1.00,2216.7,31.4,27.3
8040,2,DSC,3.297,1.00,2233.3,28.9,27.7
8040,3,DSC,3.372,1.00,2233.3,36.0,27.2
8040,4,DSC,3.284,1.00,2233.3,32.2,27.5
8100,2,DSC,3.280,1.00,2250.0,28.6,27.7
8100,3,DSC,3.360,1.00,2250.0,35.0,26.8
8100,4,DSC,3.275,1.00,2250.0,32.4,27.2
8160,2,DSC,3.278,1.00,2266.7,29.9,27.1
8160,3,DSC,3.353,1.00,2266.7,35.9,26.6
8160,4,DSC,3.262,1.00,2266.7,31.4,27.0
8220,2,DSC,3.261,1.00,2283.3,28.0,27.8
8220,3,DSC,3.337,1.00,2283.3,34.8,27.2
8220,4,DSC,3.237,1.00,2283.3,30.9,27.4
8280,2,DSC,3.231,1.00,2300.0,29.7,27.2
8280,3,DSC,3.330,1.00,2300.0,36.6,27.2
8280,4,DSC,3.209,1.00,2300.0,31.8,27.4
8340,2,DSC,3.223,1.00,2316.7,29.2,27.8
8340,3,DSC,3.321,1.00,2316.7,34.7,27.7
8340,4,DSC,3.186,1.00,2316.7,30.6,27.9
8400,2,DSC,3.181,1.00,2333.3,29.1,27.7
8400,3,DSC,3.308,1.00,2333.3,36.2,27.4
8400,4,DSC,3.156,1.00,2333.3,31.6,27.4
8460,2,DSC,3.161,1.00,2350.0,29.6,27.7
8460,3,DSC,3.296,1.00,2350.0,36.5,27.8
8460,4,DSC,3.134,1.00,2350.0,32.2,27.8
8520,2,DSC,3.142,1.00,2366.7,29.5,27.7
8520,3,DSC,3.291,1.00,2366.7,35.7,27.3
8520,4,DSC,3.116,1.00,2366.7,31.9,27.7
8580,2,DSC,3.115,1.00,2383.3,29.6,28.0
8580,3,DSC,3.278,1.00,2383.3,35.8,27.5
8580,4,DSC,3.084,1.00,2383.3,31.6,28.4
8640,2,DSC,3.091,1.00,2400.0,28.8,27.6
8640,3,DSC,3.274,1.00,2400.0,35.3,27.4
8640,4,DSC,3.028,1.00,2400.0,33.3,27.7
8700,2,DSC,3.031,1.00,2416.7,29.9,27.2
8700,3,DSC,3.255,1.00,2416.7,35.6,27.7
8700,4,DSC,2.974,1.00,2416.7,32.3,28.0
8760,2,DSC,2.979,1.00,2433.3,29.3,28.0
8760,3,DSC,3.238,1.00,2433.3,34.7,27.1
8760,4,DSC,2.915,1.00,2433.3,31.4,27.7
8820,2,DSC,2.931,1.00,2450.0,29.3,26.9
8820,3,DSC,3.213,1.00,2450.0,36.2,27.7
8820,4,DSC,2.857,1.00,2450.0,30.7,28.0
8880,2,DSC,2.862,1.00,2466.7,29.5,27.9
8880,3,DSC,3.189,1.00,2466.7,36.0,27.5
8880,4,DSC,2.811,1.00,2466.7,31.6,28.1
8940,2,DSC,2.810,1.00,2483.3,29.4,28.1
8940,3,DSC,3.170,1.00,2483.3,35.7,27.8
8940,4,DSC,2.750,1.00,2483.3,31.5,28.2
9000,2,DSC,2.756,1.00,2500.0,29.2,28.3
9000,3,DSC,3.151,1.00,2500.0,35.8,27.8
9000,4,DSC,2.688,1.00,2500.0,31.5,28.1
9060,2,DSC,2.697,1.00,2516.7,28.9,27.7
9060,3,DSC,3.121,1.00,2516.7,36.5,27.3
9060,4,STO,2.800,0.00,2508.0,32.5,28.1
9120,2,STO,2.800,0.00,2526.0,29.8,28.5
9120,3,DSC,3.101,1.00,2533.3,36.0,27.6
9180,3,DSC,3.070,1.00,2550.0,35.4,27.8
9240,3,DSC,3.019,1.00,2566.7,34.7,28.0
9300,3,DSC,2.963,1.00,2583.3,35.7,28.4
9360,3,DSC,2.909,1.00,2600.0,34.6,27.7
9420,3,DSC,2.862,1.00,2616.7,35.2,28.4
9480,3,DSC,2.805,1.00,2633.3,35.1,27.5
9540,3,DSC,2.756,1.00,2650.0,34.9,28.1
9600,3,DSC,2.706,1.00,2666.7,35.8,28.0
9660,3,STO,2.800,0.00,2679.0,36.4,28.3
