SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
7020,3,DSC,3.445,1.00,1950.0,28.9,26.8
7020,4,DSC,3.449,1.00,1950.0,30.3,27.0
7080,1,DSC,3.484,1.00,1966.7,36.1,26.8
7080,2,DSC,3.396,1.00,1966.7,94.8,26.9
7080,3,DSC,3.440,1.00,1966.7,28.8,27.2
7080,4,DSC,3.435,1.00,1966.7,29.5,26.9
7140,1,DSC,3.480,1.00,1983.3,35.3,27.4
7140,2,DSC,3.386,1.00,1983.3,95.4,27.0
7140,3,DSC,3.437,1.00,1983.3,29.1,26.6
7140,4,DSC,3.439,1.00,1983.3,30.5,27.5
7200,1,DSC,3.470,1.00,2000.0,36.3,27.0
7200,2,DSC,3.383,1.00,2000.0,94.8,27.0
7200,3,DSC,3.434,1.00,2000.0,28.7,27.4
7200,4,DSC,3.430,1.00,2000.0,30.5,26.3
7260,1,DSC,3.471,1.00,2016.7,36.5,26.8
7260,2,DSC,3.389,1.00,2016.7,95.7,27.0
7260,3,DSC,3.410,1.00,2016.7,27.7,27.0
7260,4,DSC,3.412,1.00,2016.7,29.9,27.4
7320,1,DSC,3.464,1.00,2033.3,36.3,26.4
7320,2,DSC,3.371,1.00,2033.3,95.3,26.8
7320,3,DSC,3.408,1.00,2033.3,28.2,27.1
7320,4,DSC,3.411,1.00,2033.3,29.2,27.1
7380,1,DSC,3.456,1.00,2050.0,35.1,26.6
7380,2,DSC,3.368,1.00,2050.0,94.0,26.7
7380,3,DSC,3.391,1.00,2050.0,28.0,27.0
7380,4,DSC,3.396,1.00,2050.0,29.7,27.2
7440,1,DSC,3.451,1.00,2066.7,35.2,27.3
7440,2,DSC,3.362,1.00,2066.7,95.6,27.1
7440,3,DSC,3.386,1.00,2066.7,27.3,27.5
7440,4,DSC,3.376,1.00,2066.7,30.4,27.0
7500,1,DSC,3.443,1.00,2083.3,36.0,26.8
7500,2,DSC,3.350,1.00,2083.3,95.1,26.9
7500,3,DSC,3.363,1.00,2083.3,27.6,27.7
7500,4,DSC,3.377,1.00,2083.3,29.9,27.0
7560,1,DSC,3.446,1.00,2100.0,35.5,26.6
7560,2,DSC,3.337,1.00,2100.0,95.3,26.6
7560,3,DSC,3.367,1.00,2100.0,28.6,27.1
7560,4,DSC,3.366,1.00,2100.0,31.3,26.9
7620,1,DSC,3.428,1.00,2116.7,35.7,26.9
7620,2,DSC,3.329,1.00,2116.7,94.4,27.4
7620,3,DSC,3.349,1.00,2116.7,28.9,27.0
7620,4,DSC,3.357,1.00,2116.7,28.6,27.6
7680,1,DSC,3.425,1.00,2133.3,35.1,26.6
7680,2,DSC,3.324,1.00,2133.3,94.2,26.7
7680,3,DSC,3.334,1.00,2133.3,28.4,27.2
7680,4,DSC,3.345,1.00,2133.3,29.3,27.6
7740,1,DSC,3.424,1.00,2150.0,36.5,27.6
7740,2,DSC,3.307,1.00,2150.0,94.6,27.0
7740,3,DSC,3.326,1.00,2150.0,27.7,27.4
7740,4,DSC,3.340,1.00,2150.0,29.6,27.0
7800,1,DSC,3.404,1.00,2166.7,35.5,27.0
7800,2,DSC,3.292,1.00,2166.7,95.1,27.7
7800,3,DSC,3.310,1.00,2166.7,28.6,27.8
7800,4,DSC,3.321,1.00,2166.7,30.6,27.1
7860,1,DSC,3.390,1.00,2183.3,35.3,27.3
7860,2,DSC,3.292,1.00,2183.3,95.5,26.5
7860,3,DSC,3.300,1.00,2183.3,27.9,27.1
7860,4,DSC,3.321,1.00,2183.3,29.4,27.3
7920,1,DSC,3.391,1.00,2200.0,35.3,27.3
7920,2,DSC,3.274,1.00,2200.0,94.5,27.8
7920,3,DSC,3.298,1.00,2200.0,27.7,27.3
7920,4,DSC,3.304,1.00,2200.0,29.6,27.5
7980,1,DSC,3.386,1.00,2216.7,35.8,27.2
7980,2,DSC,3.264,1.00,2216.7,94.6,27.3
7980,3,DSC,3.274,1.00,2216.7,29.5,27.1
7980,4,DSC,3.286,1.00,2216.7,30.4,27.6
8040,1,DSC,3.367,1.00,2233.3,35.1,26.5
8040,2,DSC,3.256,1.00,2233.3,94.7,27.3
8040,3,DSC,3.275,1.00,2233.3,27.5,27.7
8040,4,DSC,3.281,1.00,2233.3,31.1,27.3
8100,1,DSC,3.361,1.00,2250.0,34.9,27.3
8100,2,DSC,3.248,1.00,2250.0,94.2,27.9
8100,3,DSC,3.254,1.00,2250.0,29.1,27.2
8100,4,DSC,3.270,1.00,2250.0,29.5,27.6
8160,1,DSC,3.351,1.00,2266.7,34.2,27.1
8160,2,DSC,3.232,1.00,2266.7,94.9,27.0
8160,3,DSC,3.228,1.00,2266.7,29.0,27.0
8160,4,DSC,3.244,1.00,2266.7,30.3,27.2
8220,1,DSC,3.344,1.00,2283.3,36.6,27.3
8220,2,DSC,3.233,1.00,2283.3,95.0,27.6
8220,3,DSC,3.205,1.00,2283.3,27.1,27.3
8220,4,DSC,3.227,1.00,2283.3,30.1,28.1
8280,1,DSC,3.330,1.00,2300.0,36.4,27.6
8280,2,DSC,3.220,1.00,2300.0,96.0,27.2
8280,3,DSC,3.175,1.00,2300.0,27.5,28.2
8280,4,DSC,3.197,1.00,2300.0,30.6,27.7
8340,1,DSC,3.323,1.00,2316.7,36.1,27.6
8340,2,DSC,3.202,1.00,2316.7,93.5,28.0
8340,3,DSC,3.150,1.00,2316.7,28.2,28.5
8340,4,DSC,3.173,1.00,2316.7,30.6,27.6
8400,1,DSC,3.309,1.00,2333.3,35.8,27.4
8400,2,DSC,3.171,1.00,2333.3,92.9,28.0
8400,3,DSC,3.132,1.00,2333.3,27.9,28.2
8400,4,DSC,3.150,1.00,2333.3,29.6,28.0
8460,1,DSC,3.299,1.00,2350.0,35.7,27.0
8460,2,DSC,3.150,1.00,2350.0,96.0,27.7
8460,3,DSC,3.107,1.00,2350.0,27.9,28.1
8460,4,DSC,3.129,1.00,2350.0,30.9,27.9
8520,1,DSC,3.284,1.00,2366.7,36.3,27.2
8520,2,DSC,3.128,1.00,2366.7,94.5,27.9
8520,3,DSC,3.065,1.00,2366.7,28.0,27.7
8520,4,DSC,3.106,1.00,2366.7,31.0,27.6
8580,1,DSC,3.282,1.00,2383.3,35.5,27.2
8580,2,DSC,3.106,1.00,2383.3,95.4,27.4
8580,3,DSC,3.010,1.00,2383.3,28.1,27.7
8580,4,DSC,3.063,1.00,2383.3,30.5,27.9
8640,1,DSC,3.264,1.00,2400.0,35.7,27.3
8640,2,DSC,3.087,1.00,2400.0,95.0,27.5
8640,3,DSC,2.948,1.00,2400.0,28.8,27.7
8640,4,DSC,3.007,1.00,2400.0,29.6,28.1
8700,1,DSC,3.249,1.00,2416.7,35.8,27.2
8700,2,DSC,3.057,1.00,2416.7,96.0,27.4
8700,3,DSC,2.893,1.00,2416.7,27.9,27.8
8700,4,DSC,2.945,1.00,2416.7,29.2,27.9
8760,1,DSC,3.233,1.00,2433.3,34.4,28.0
8760,2,DSC,3.038,1.00,2433.3,96.1,27.3
8760,3,DSC,2.845,1.00,2433.3,28.4,27.8
8760,4,DSC,2.890,1.00,2433.3,29.7,27.5
8820,1,DSC,3.207,1.00,2450.0,35.1,27.1
8820,2,DSC,3.004,1.00,2450.0,95.0,27.8
8820,3,DSC,2.788,1.00,2450.0,28.6,27.7
8820,4,DSC,2.839,1.00,2450.0,30.5,28.0
8880,1,DSC,3.187,1.00,2466.7,34.9,27.5
8880,2,DSC,2.941,1.00,2466.7,94.2,27.6
8880,3,DSC,2.724,1.00,2466.7,29.3,27.7
8880,4,DSC,2.781,1.00,2466.7,30.2,28.4
8940,1,DSC,3.162,1.00,2483.3,35.1,27.7
8940,2,DSC,2.887,1.00,2483.3,95.0,28.3
8940,3,STO,2.800,0.00,2483.0,27.7,28.1
8940,4,DSC,2.729,1.00,2483.3,31.5,27.9
9000,1,DSC,3.142,1.00,2500.0,35.6,28.2
9000,2,DSC,2.832,1.00,2500.0,96.3,28.2
9000,4,STO,2.800,0.00,2500.0,31.0,28.1
9060,1,DSC,3.119,1.00,2516.7,36.5,27.3
9060,2,DSC,2.778,1.00,2516.7,95.8,27.5
9120,1,DSC,3.104,1.00,2533.3,35.8,28.1
9120,2,DSC,2.720,1.00,2533.3,95.5,27.5
9180,1,DSC,3.056,1.00,2550.0,35.4,28.2
9180,2,DSC,2.672,1.00,2550.0,94.8,27.7
9240,1,DSC,3.004,1.00,2566.7,35.6,28.1
9240,2,DSC,2.617,1.00,2566.7,95.4,28.1
9300,1,DSC,2.947,1.00,2583.3,36.5,27.7
9300,2,STO,2.800,0.00,2570.0,94.8,28.0
9360,1,DSC,2.903,1.00,2600.0,36.1,28.2
9420,1,DSC,2.855,1.00,2616.7,35.0,27.4
9480,1,DSC,2.804,1.00,2633.3,35.4,27.6
9540,1,DSC,2.740,1.00,2650.0,34.7,28.0
9600,1,DSC,2.688,1.00,2666.7,36.2,27.9
9660,1,STO,2.800,0.00,2676.0,35.8,27.7
