SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
7020,3,DSC,3.404,1.00,1950.0,36.2,27.4
7020,4,DSC,3.442,1.00,1950.0,37.7,26.5
7080,1,DSC,3.464,1.00,1966.7,38.3,26.3
7080,2,DSC,3.460,1.00,1966.7,25.8,26.4
7080,3,DSC,3.397,1.00,1966.7,35.5,27.1
7080,4,DSC,3.432,1.00,1966.7,37.8,26.8
7140,1,DSC,3.461,1.00,1983.3,39.6,26.9
7140,2,DSC,3.453,1.00,1983.3,24.7,27.2
7140,3,DSC,3.383,1.00,1983.3,35.4,27.1
7140,4,DSC,3.431,1.00,1983.3,39.2,26.4
7200,1,DSC,3.453,1.00,2000.0,39.8,26.8
7200,2,DSC,3.444,1.00,2000.0,25.9,26.9
7200,3,DSC,3.374,1.00,2000.0,36.1,27.1
7200,4,DSC,3.430,1.00,2000.0,37.9,27.8
7260,1,DSC,3.448,1.00,2016.7,40.4,27.3
7260,2,DSC,3.444,1.00,2016.7,26.3,27.3
7260,3,DSC,3.362,1.00,2016.7,36.9,27.4
7260,4,DSC,3.411,1.00,2016.7,39.4,26.4
7320,1,DSC,3.441,1.00,2033.3,40.7,26.6
7320,2,DSC,3.435,1.00,2033.3,26.0,27.4
7320,3,DSC,3.356,1.00,2033.3,36.2,27.2
7320,4,DSC,3.399,1.00,2033.3,39.5,27.0
7380,1,DSC,3.438,1.00,2050.0,39.4,26.7
7380,2,DSC,3.427,1.00,2050.0,25.5,27.0
7380,3,DSC,3.346,1.00,2050.0,35.9,27.2
7380,4,DSC,3.391,1.00,2050.0,39.6,27.1
7440,1,DSC,3.439,1.00,2066.7,38.8,27.0
7440,2,DSC,3.413,1.00,2066.7,25.1,27.3
7440,3,DSC,3.333,1.00,2066.7,35.9,27.2
7440,4,DSC,3.379,1.00,2066.7,40.6,27.7
7500,1,DSC,3.429,1.00,2083.3,39.6,27.0
7500,2,DSC,3.405,1.00,2083.3,24.9,27.3
7500,3,DSC,3.322,1.00,2083.3,35.1,27.2
7500,4,DSC,3.376,1.00,2083.3,39.5,27.0
7560,1,DSC,3.419,1.00,2100.0,40.6,27.1
7560,2,DSC,3.395,1.00,2100.0,25.9,27.3
7560,3,DSC,3.310,1.00,2100.0,36.0,27.5
7560,4,DSC,3.361,1.00,2100.0,38.8,27.3
7620,1,DSC,3.407,1.00,2116.7,39.7,26.9
7620,2,DSC,3.392,1.00,2116.7,24.7,27.0
7620,3,DSC,3.296,1.00,2116.7,36.0,27.4
7620,4,DSC,3.355,1.00,2116.7,37.8,27.3
7680,1,DSC,3.399,1.00,2133.3,40.2,26.8
7680,2,DSC,3.377,1.00,2133.3,25.7,27.5
7680,3,DSC,3.287,1.00,2133.3,36.3,27.5
7680,4,DSC,3.339,1.00,2133.3,39.1,27.3
7740,1,DSC,3.391,1.00,2150.0,39.0,27.6
7740,2,DSC,3.364,1.00,2150.0,24.1,27.4
7740,3,DSC,3.279,1.00,2150.0,36.2,27.4
7740,4,DSC,3.328,1.00,2150.0,37.7,27.0
7800,1,DSC,3.382,1.00,2166.7,40.5,27.3
7800,2,DSC,3.353,1.00,2166.7,26.1,27.5
7800,3,DSC,3.258,1.00,2166.7,34.9,27.9
7800,4,DSC,3.312,1.00,2166.7,37.3,27.1
7860,1,DSC,3.365,1.00,2183.3,39.0,27.3
7860,2,DSC,3.336,1.00,2183.3,26.5,27.2
7860,3,DSC,3.231,1.00,2183.3,35.6,27.3
7860,4,DSC,3.305,1.00,2183.3,38.2,27.1
7920,1,DSC,3.354,1.00,2200.0,40.4,27.1
7920,2,DSC,3.330,1.00,2200.0,25.4,27.3
7920,3,DSC,3.218,1.00,2200.0,35.2,27.5
7920,4,DSC,3.299,1.00,2200.0,38.8,27.5
7980,1,DSC,3.350,1.00,2216.7,38.4,27.1
7980,2,DSC,3.316,1.00,2216.7,24.6,27.3
7980,3,DSC,3.182,1.00,2216.7,35.3,27.9
7980,4,DSC,3.283,1.00,2216.7,38.4,27.2
8040,1,DSC,3.333,1.00,2233.3,39.9,27.1
8040,2,DSC,3.318,1.00,2233.3,25.2,27.4
8040,3,DSC,3.156,1.00,2233.3,36.2,27.9
8040,4,DSC,3.269,1.00,2233.3,39.7,26.5
8100,1,DSC,3.328,1.00,2250.0,41.3,27.5
8100,2,DSC,3.313,1.00,2250.0,24.6,27.9
8100,3,DSC,3.143,1.00,2250.0,36.1,27.4
8100,4,DSC,3.263,1.00,2250.0,38.0,26.8
8160,1,DSC,3.313,1.00,2266.7,40.0,27.6
8160,2,DSC,3.288,1.00,2266.7,23.6,27.6
8160,3,DSC,3.113,1.00,2266.7,36.2,27.5
8160,4,DSC,3.241,1.00,2266.7,39.2,27.8
8220,1,DSC,3.305,1.00,2283.3,38.7,27.4
8220,2,DSC,3.282,1.00,2283.3,26.1,27.2
8220,3,DSC,3.090,1.00,2283.3,35.8,28.0
8220,4,DSC,3.222,1.00,2283.3,39.4,27.8
8280,1,DSC,3.296,1.00,2300.0,39.6,27.6
8280,2,DSC,3.265,1.00,2300.0,26.8,27.7
8280,3,DSC,3.033,1.00,2300.0,35.3,27.7
8280,4,DSC,3.198,1.00,2300.0,38.0,27.6
8340,1,DSC,3.285,1.00,2316.7,39.7,27.8
8340,2,DSC,3.242,1.00,2316.7,26.0,27.4
8340,3,DSC,2.971,1.00,2316.7,36.1,27.7
8340,4,DSC,3.172,1.00,2316.7,38.6,28.1
8400,1,DSC,3.279,1.00,2333.3,39.0,27.8
8400,2,DSC,3.221,1.00,2333.3,25.0,27.8
8400,3,DSC,2.913,1.00,2333.3,35.4,28.0
8400,4,DSC,3.152,1.00,2333.3,38.2,27.4
8460,1,DSC,3.268,1.00,2350.0,40.3,26.8
8460,2,DSC,3.194,1.00,2350.0,24.2,27.5
8460,3,DSC,2.851,1.00,2350.0,34.1,28.5
8460,4,DSC,3.119,1.00,2350.0,39.7,27.9
8520,1,DSC,3.252,1.00,2366.7,40.4,27.6
8520,2,DSC,3.171,1.00,2366.7,25.8,27.6
8520,3,DSC,2.795,1.00,2366.7,34.5,27.7
8520,4,DSC,3.103,1.00,2366.7,38.5,28.0
8580,1,DSC,3.223,1.00,2383.3,39.7,27.8
8580,2,DSC,3.153,1.00,2383.3,25.2,27.7
8580,3,DSC,2.737,1.00,2383.3,35.5,27.9
8580,4,DSC,3.070,1.00,2383.3,39.3,28.5
8640,1,DSC,3.201,1.00,2400.0,39.1,27.8
8640,2,DSC,3.120,1.00,2400.0,26.7,27.5
8640,3,DSC,2.687,1.00,2400.0,35.3,27.8
8640,4,DSC,3.015,1.00,2400.0,40.0,28.1
8700,1,DSC,3.187,1.00,2416.7,39.3,27.9
8700,2,DSC,3.104,1.00,2416.7,25.0,27.6
8700,3,STO,2.800,0.00,2405.0,35.0,28.3
8700,4,DSC,2.963,1.00,2416.7,37.6,28.3
8760,1,DSC,3.164,1.00,2433.3,39.7,27.7
8760,2,DSC,3.063,1.00,2433.3,26.3,27.7
8760,4,DSC,2.913,1.00,2433.3,39.1,27.9
8820,1,DSC,3.137,1.00,2450.0,39.3,28.1
8820,2,DSC,3.011,1.00,2450.0,24.8,27.6
8820,4,DSC,2.854,1.00,2450.0,39.1,27.8
8880,1,DSC,3.115,1.00,2466.7,39.6,27.5
8880,2,DSC,2.947,1.00,2466.7,26.1,28.0
8880,4,DSC,2.794,1.00,2466.7,38.9,28.1
8940,1,DSC,3.091,1.00,2483.3,39.9,28.0
8940,2,DSC,2.893,1.00,2483.3,25.6,27.5
8940,4,DSC,2.733,1.00,2483.3,39.4,28.0
9000,1,DSC,3.056,1.00,2500.0,38.8,27.3
9000,2,DSC,2.839,1.00,2500.0,26.0,27.9
9000,4,DSC,2.679,1.00,2500.0,38.1,28.2
9060,1,DSC,3.008,1.00,2516.7,38.9,28.2
9060,2,DSC,2.788,1.00,2516.7,24.6,27.9
9060,4,STO,2.800,0.00,2506.0,39.0,28.2
9120,1,DSC,2.947,1.00,2533.3,40.7,28.5
9120,2,DSC,2.728,1.00,2533.3,24.8,27.8
9180,1,DSC,2.890,1.00,2550.0,39.7,27.9
9180,2,STO,2.800,0.00,2550.0,24.3,27.7
9240,1,DSC,2.851,1.00,2566.7,40.5,27.3
9300,1,DSC,2.793,1.00,2583.3,39.8,28.2
9360,1,DSC,2.738,1.00,2600.0,39.7,28.1
9420,1,DSC,2.681,1.00,2616.7,40.5,27.6
9480,1,STO,2.800,0.00,2623.0,40.6,27.6
